time(ms),amplitude(v)
507.5631069576748,0.067596435546875
509.397291369106,0.0616455078125
510.90537454733084,0.070648193359375
510.9560640654847,0.0701904296875
510.98150884334257,0.072784423828125
511.0065135385645,0.0726318359375
511.0322383690088,0.085296630859375
511.0548426134894,0.076751708984375
511.0777269105565,0.11474609375
511.1002911475248,0.112762451171875
511.1233354746413,0.123291015625
511.14625977922077,0.164337158203125
511.1683839335531,0.165557861328125
511.18902780992835,0.15411376953125
511.21131199431017,0.14739990234375
511.2328760434695,0.165863037109375
511.2543600776042,0.192718505859375
511.2752840065659,0.229034423828125
511.29720812333653,0.222320556640625
511.3192922701565,0.230255126953125
511.34109636439,0.2685546875
511.3621403158888,0.272369384765625
511.38366435753585,0.29571533203125
511.40414820386167,0.26214599609375
511.42515214784805,0.329742431640625
511.4460360692974,0.326995849609375
511.46639989308613,0.321044921875
511.4874038370726,0.2374267578125
511.5276113869894,0.126495361328125
511.58270173150237,0.20477294921875
511.68240045229123,0.12725830078125
512.209899502693,0.061492919921875
512.4814304890469,0.065155029296875
512.5064751917813,0.070648193359375
512.5302796616326,0.0823974609375
512.5520037408413,0.090789794921875
512.5744879627849,0.11077880859375
512.596252049506,0.161285400390625
512.6177760911531,0.1513671875
512.6380598999172,0.1837158203125
512.6593839040024,0.261688232421875
512.6801478029147,0.23895263671875
512.7001915666045,0.247650146484375
512.7203953603439,0.30792236328125
512.7407591841326,0.33721923828125
512.7608829628472,0.28961181640625
512.7803266138518,0.313720703125
512.800290362517,0.38238525390625
512.8208942313798,0.393829345703125
512.8410180100944,0.398101806640625
512.8605416761237,0.461273193359375
512.8802253722024,0.445709228515625
512.9001891208676,0.375823974609375
512.9233534705212,0.32562255859375
512.9610005396473,0.137481689453125
513.0069691713434,0.253448486328125
513.0867441509794,0.157623291015625
513.3440324629349,0.075531005859375
513.4225272021756,0.066070556640625
514.0521654316199,0.07904052734375
514.0772901493789,0.091705322265625
514.1022148295762,0.0982666015625
514.1251391341556,0.111083984375
514.145582972969,0.151824951171875
514.1661868418319,0.14129638671875
514.1867907106947,0.25848388671875
514.2069144894093,0.19622802734375
514.2277584033463,0.292816162109375
514.2482422496722,0.331268310546875
514.2688461185351,0.306549072265625
514.289009904762,0.351715087890625
514.3092537060137,0.348358154296875
514.3285373269688,0.326385498046875
514.3483410455846,0.365753173828125
514.3685048318115,0.385894775390625
514.3881885278903,0.45562744140625
514.4082722990925,0.360107421875
514.4279559951711,0.38116455078125
514.4472396161264,0.38543701171875
514.4807659114799,0.206298828125
514.5222537017921,0.258941650390625
514.5928269535865,0.2337646484375
514.7794619987229,0.0750732421875
514.9257294638932,0.113677978515625
514.971898133151,0.075531005859375
515.0117856229689,0.083160400390625
515.0515930977623,0.095367431640625
515.1380093244492,0.077667236328125
515.1836578960464,0.0982666015625
515.221705040296,0.095977783203125
515.2593121019098,0.093536376953125
515.2957589456653,0.110321044921875
515.3326058645443,0.113983154296875
515.372573369387,0.111083984375
515.4120607840815,0.0885009765625
515.454148687079,0.10589599609375
515.5148000758094,0.072784423828125
535.2034170785302,0.0634765625
537.0816497610642,0.065155029296875
539.7862776188049,0.061798095703125
555.1556035726461,0.06500244140625
561.6715871024062,0.06378173828125
562.8454075149043,0.091552734375
590.004307239591,0.061492919921875
595.2706961284523,0.0665283203125
652.0287938014362,0.06591796875
695.8487420313726,0.067291259765625
707.8023466028737,0.064239501953125
717.3565806359036,0.06134033203125
726.3364268140515,0.0701904296875
730.2117144908143,0.060272216796875
759.1975172596834,0.069427490234375
769.1549470022278,0.13275146484375
777.2307034161755,0.0714111328125
778.3524340475873,0.0640869140625
790.4837919964822,0.068817138671875
793.6377842329952,0.07232666015625
795.5460225497956,0.065765380859375
801.8108789245028,0.0634765625
803.7035143114847,0.06134033203125
827.7807953895086,0.062255859375
832.7424070492491,0.06134033203125
835.7870587544955,0.08209228515625
839.3262433199634,0.081939697265625
855.5633722242986,0.064239501953125
856.8088460914248,0.060882568359375
896.1765583089257,0.068817138671875
906.2954183638228,0.062103271484375
909.5971583434631,0.060272216796875
922.7994773905912,0.0634765625
966.5428112343676,0.063629150390625
1089.8400031933936,0.063018798828125
1090.5725807521276,0.06317138671875
1092.0876252375024,0.067901611328125
1093.6427972577692,0.062255859375
1096.3413039661195,0.832977294921875
1128.0995073186589,0.074462890625
1129.6095108574766,0.06500244140625
1131.4448154792537,0.06256103515625
1133.3350504154944,0.07354736328125
1136.9950176607622,0.061492919921875
1137.3515646108706,0.083465576171875
1139.4913664091823,0.06683349609375
1149.1723442413531,0.06622314453125
1149.2942071239866,0.065155029296875
1152.2012329867316,0.060272216796875
1154.440493460758,0.07080078125
1154.861772565857,0.068511962890625
1163.2290637223364,0.06622314453125
1165.663400826606,0.066375732421875
1165.9448936835365,0.061187744140625
1171.99614994978,0.06591796875
1177.6444105440705,0.062103271484375
1182.7819752431485,0.063934326171875
1184.7066966550392,0.061492919921875
1184.948902134837,0.0762939453125
1185.2200730535797,0.0616455078125
1199.4194593236211,0.0665283203125
1215.007986437656,0.06988525390625
1216.2732240158855,0.089111328125
1216.8677756569944,0.072174072265625
1218.1380941892928,0.06500244140625
1218.907638689443,0.092010498046875
1221.1532203504214,0.060882568359375
1232.1416436863562,0.0836181640625
1232.7312744034455,0.06103515625
1232.8447357084844,0.068511962890625
1242.7661986974217,0.062408447265625
1245.3694875263668,0.072174072265625
1247.0647658549012,0.0616455078125
1251.2040631056952,0.06866455078125
1253.9980277385248,0.0604248046875
1282.8830515837715,0.069427490234375
1283.6365930789796,0.06134033203125
1294.166090240689,0.06011962890625
1294.2802316734383,0.0665283203125
1295.4739358195768,0.07049560546875
1295.5926781162468,0.06591796875
1295.7440665429983,0.06500244140625
1295.9156587634893,0.061187744140625
1299.7001693947184,0.06134033203125
1316.5578548231933,0.061798095703125
1316.8643123678335,0.070343017578125
1316.9650912914558,0.07476806640625
1317.0723114245675,0.0787353515625
1317.2139380183044,0.082244873046875
1317.3125565362598,0.07293701171875
1317.427858186867,0.065155029296875
1317.5339181021204,0.10650634765625
1322.353343062951,0.07476806640625
1322.5750246889104,0.071868896484375
1328.174276080566,0.068206787109375
1337.0441816147622,0.06256103515625
1340.7022284994368,0.06103515625
1344.1749205793703,0.06744384765625
1344.4693758703038,0.068206787109375
1344.570914936661,0.08453369140625
1344.6782550923097,0.06744384765625
1344.7952770659483,0.07568359375
1345.7986254683015,0.060272216796875
1346.4071797387346,0.064239501953125
1346.7444030603756,0.067291259765625
1351.333504772578,0.06103515625
1353.5679243376094,0.06683349609375
1360.877656912494,0.0616455078125
1364.6467646514666,0.065460205078125
1365.4251908193594,0.0604248046875
1370.2788222032534,0.078125
1371.3750280417828,0.066680908203125
1373.5177503884963,0.061798095703125
1374.4852520597792,0.061187744140625
1394.3318987363025,0.07843017578125
1394.4679642858223,0.0982666015625
1394.8507561640356,0.068817138671875
1394.9738592795522,0.066680908203125
1395.0787589769473,0.06500244140625
1395.20570281365,0.06439208984375
1395.3202443215225,0.075836181640625
1395.7588466794714,0.102691650390625
1396.3368352104653,0.063934326171875
1396.810924231873,0.11383056640625
1398.166458765488,0.0604248046875
1403.19248252012,0.070953369140625
1404.2723652936083,0.063323974609375
1404.7998243364977,0.06195068359375
1405.1515703851237,0.0604248046875
1416.2640170093593,0.062255859375
1416.676694499302,0.074005126953125
1416.8396851046366,0.060882568359375
1416.9586274388682,0.066070556640625
1417.3543417435724,0.083465576171875
1417.5005692012303,0.065765380859375
1417.796864837732,0.068359375
1417.9376512737094,0.099029541015625
1418.8527431038074,0.07781982421875
1419.0325768718435,0.068359375
1419.2484574085115,0.0604248046875
1419.443334001193,0.072784423828125
1419.5813599188182,0.063934326171875
1420.0322045755477,0.073089599609375
1420.4113157626243,0.077362060546875
1420.5968706049273,0.0701904296875
1422.8304900197115,0.073699951171875
1423.8621237332998,0.064239501953125
1425.185372204444,0.06683349609375
1431.42574398159,0.062408447265625
1433.5369004010554,0.078277587890625
1434.4387097370513,0.10406494140625
1435.3148342501154,0.06591796875
1436.697493877107,0.06927490234375
1438.1490464403741,0.06866455078125
1438.6321371520617,0.08026123046875
1439.3467913452605,0.07598876953125
1441.3463668127677,0.067596435546875
1445.4024084303508,0.0665283203125
1450.3300137045892,0.063323974609375
1456.1109392098494,0.07049560546875
1456.3243792882638,0.0628662109375
1457.1875013598124,0.07293701171875
1457.700557698254,0.087738037109375
1458.1117549102396,0.0628662109375
1458.378725040185,0.065460205078125
1459.1989990660013,0.077056884765625
1460.3924631670657,0.0665283203125
1464.097678908807,0.063323974609375
1464.9008697268478,0.06195068359375
1466.6054698057608,0.06103515625
1467.0546741544836,0.080718994140625
1467.68095175289,0.07049560546875
1468.0614632028994,0.06683349609375
1468.1793653418097,0.0714111328125
1468.2797441903087,0.0628662109375
1468.3920852850017,0.09246826171875
1468.5266305490518,0.08544921875
1469.6801271452737,0.06103515625
1470.7293241567857,0.062103271484375
1471.3650835356202,0.061492919921875
1471.5769233135404,0.080413818359375
1477.6139369053856,0.064239501953125
1478.6214060815112,0.065765380859375
1479.7270937004687,0.0640869140625
1482.1708325701418,0.0628662109375
1487.8810247935583,0.064544677734375
1487.9994470301292,0.0787353515625
1488.1241104386277,0.067596435546875
1488.3706367297598,0.073089599609375
1488.6272049064928,0.071563720703125
1488.8938949838519,0.06622314453125
1489.0288403230256,0.0653076171875
1489.450159435637,0.072784423828125
1491.7087035306185,0.060882568359375
1491.9075808745356,0.068817138671875
1493.4053821220853,0.069427490234375
1495.4207205494602,0.06378173828125
1505.6250366507477,0.061492919921875
1511.240251039833,0.0726318359375
1515.1756700076655,0.06500244140625
1516.8210989758054,0.060272216796875
1517.8065240126234,0.064697265625
1519.7422074828996,0.072174072265625
1520.4965091208423,0.072021484375
1520.6204523941183,0.070037841796875
1520.7876837957626,0.071258544921875
1521.4362455785508,0.081024169921875
1524.0450954517135,0.06195068359375
1530.2097730154835,0.064544677734375
1531.4175998134835,0.068511962890625
1532.0920464567655,0.070953369140625
1537.0707013167691,0.063018798828125
1539.5669700501646,0.0714111328125
1543.2159352295346,0.070037841796875
1548.6335525150982,0.0604248046875
1548.7480540154586,0.064239501953125
1548.8615953355222,0.0970458984375
1549.2491481077059,0.07049560546875
1549.3961357080984,0.07904052734375
1549.5220393494799,0.072479248046875
1549.6395014057546,0.092926025390625
1549.7798077515838,0.07659912109375
1550.0084906922054,0.075225830078125
1550.185563941889,0.064697265625
1550.32402994215,0.070953369140625
1553.5871226648553,0.06927490234375
1560.4389692608363,0.06256103515625
1571.3625004117312,0.07843017578125
1571.4528373746289,0.063323974609375
1571.5757804600962,0.090789794921875
1571.6739188879033,0.07720947265625
1571.778218472613,0.07293701171875
1571.8877990489534,0.074615478515625
1572.0252648614055,0.081024169921875
1572.1632507715183,0.07568359375
1572.420459068449,0.07415771484375
1572.6020131595164,0.094451904296875
1572.7472804368776,0.06439208984375
1572.8953882476162,0.07415771484375
1573.0426959081076,0.07415771484375
1573.1918839216798,0.06072998046875
1573.5693147932377,0.07598876953125
1573.7716327832172,0.080413818359375
1580.1670736782514,0.067138671875
1588.8143374061915,0.062255859375
1590.0393274269918,0.06195068359375
1592.0126979739064,0.073699951171875
1592.1107163791762,0.06927490234375
1592.219736850344,0.08575439453125
1592.3820873354807,0.0640869140625
1592.8451342834785,0.063629150390625
1593.1301478014962,0.062255859375
1593.3035003525308,0.096588134765625
1596.6449277844274,0.06683349609375
1596.746986948445,0.06439208984375
1597.0782491507453,0.0628662109375
1598.0871185898034,0.060882568359375
1598.2867560764553,0.0689697265625
1599.0616615832607,0.070953369140625
1607.7986621614134,0.068511962890625
1615.5764826308528,0.07354736328125
1615.7938034379656,0.06378173828125
1616.0418500145672,0.063018798828125
1616.3704717210517,0.06256103515625
1616.5028165719225,0.064697265625
1616.769346619232,0.06500244140625
1617.08596607201,0.091552734375
1617.2394748969166,0.089263916015625
1617.3988248186267,0.063934326171875
1618.2651874986761,0.08453369140625
1618.5768460199222,0.065460205078125
1619.222087179185,0.06805419921875
1623.594388181935,0.060272216796875
1638.0327393232735,0.0634765625
1638.1804470588884,0.067138671875
1638.2764250810283,0.06500244140625
1638.3991281214212,0.075225830078125
1638.6791807079069,0.074005126953125
1639.2383657080939,0.084991455078125
1639.8756053648856,0.068359375
1640.3936626423717,0.065155029296875
1641.7472768153934,0.0750732421875
1646.2514825863782,0.069732666015625
1659.2776885641192,0.064239501953125
1659.424236081876,0.066375732421875
1660.320524381167,0.080413818359375
1660.6508264031704,0.06622314453125
1663.0452360101099,0.06927490234375
1673.7046775719489,0.093231201171875
1674.1558422887772,0.072479248046875
1674.450337587223,0.061798095703125
1675.2483274286574,0.072784423828125
1675.7551826026838,0.06927490234375
1681.1353128491708,0.067596435546875
1683.2534705832984,0.0640869140625
1683.3629711446142,0.066375732421875
1683.5708501788113,0.074005126953125
1683.7508439768967,0.061492919921875
1684.1852855535606,0.06439208984375
1684.3195507650244,0.0714111328125
1684.660374762777,0.07354736328125
1684.9781144259014,0.078582763671875
1685.114740080594,0.079345703125
1685.2503655474777,0.07232666015625
1685.5635443541933,0.067291259765625
1685.7449784227235,0.0726318359375
1687.3212344020014,0.079193115234375
1688.2299650376349,0.06988525390625
1690.5917285144924,0.06195068359375
1691.2090444301314,0.073699951171875
1692.787740867663,0.065765380859375
